video,class,actual,prediction,confidence,result_type
Scenes 001-020__2000-8- mos_20230815195906019.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__2000-8- mos_20230815195906019.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__2000-8- mos_20230815195906019.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__2000-8- mos_20230815195906019.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__2000-8- mos_20230815195906019.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's horned headpiece,1.0,0,0.0,FN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Time Stick,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,TVA Prisoner Uniform,0.0,1,0.8610668182373047,FP
Scenes 041-060__244B-1-_20230815212053650.mp4,Loki's Variant uniform,1.0,1,0.8169963359832764,TP
Scenes 041-060__244B-1-_20230815212053650.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,TemPad,0.0,0,0.0,TN
Scenes 041-060__244B-1-_20230815212053650.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Time Stick,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Sylvie's Armor,1.0,0,0.0,FN
Scenes 021-040__322-6_20230815235506455.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Sylvie's machete,1.0,1,0.8362547159194946,TP
Scenes 021-040__322-6_20230815235506455.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,TemPad,0.0,0,0.0,TN
Scenes 021-040__322-6_20230815235506455.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Sylvie's Armor,1.0,0,0.0,FN
Scenes 001-020__302-2_20230815200213180.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Sylvie's horned headpiece,1.0,0,0.0,FN
Scenes 001-020__302-2_20230815200213180.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,TVA Uniform,1.0,0,0.0,FN
Scenes 001-020__302-2_20230815200213180.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Ravonna Renslayer's Uniform,0.0,1,0.8060413002967834,FP
Scenes 001-020__302-2_20230815200213180.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__302-2_20230815200213180.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Time Stick,1.0,1,0.8555819392204285,TP
Scenes 061-080__165A-4-_20230815180313546.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,TVA Prisoner Uniform,1.0,0,0.0,FN
Scenes 061-080__165A-4-_20230815180313546.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 061-080__165A-4-_20230815180313546.mp4,TemPad,0.0,1,0.8181878328323364,FP
Scenes 061-080__165A-4-_20230815180313546.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Time Stick,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,TemPad,0.0,0,0.0,TN
Scenes 041-060__244C-1- mos_20230815211948647.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Time Stick,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Sylvie's Armor,1.0,0,0.0,FN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Sylvie's horned headpiece,1.0,0,0.0,FN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,TVA Prisoner Uniform,0.0,1,0.8387515544891357,FP
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Loki's Variant uniform,1.0,1,0.8614537119865417,TP
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,TVA Collar,0.0,1,0.8088887929916382,FP
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,TemPad,0.0,0,0.0,TN
Scenes 041-060__244A-7- pu_20230815211729392.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's Variant uniform,1.0,1,0.8047522902488708,TP
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Time Stick,1.0,0,0.0,FN
Scenes 061-080__265A-1-_20230815215951493.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TVA Uniform,1.0,1,0.8234952688217163,TP
Scenes 061-080__265A-1-_20230815215951493.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TemPad,0.0,0,0.0,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Sylvie's Armor,1.0,0,0.0,FN
Scenes 001-020__306-1-_20230803124944118.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Sylvie's horned headpiece,1.0,0,0.0,FN
Scenes 001-020__306-1-_20230803124944118.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Loki's Variant uniform,1.0,0,0.0,FN
Scenes 001-020__306-1-_20230803124944118.mp4,Sylvie's machete,0.0,1,0.8550089001655579,FP
Scenes 001-020__306-1-_20230803124944118.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__306-1-_20230803124944118.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__106F-1- mos_20230727161814055.mp4,TemPad,1.0,1,0.8727434873580933,TP
Scenes 001-020__106F-1- mos_20230727161814055.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Time Stick,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Sylvie's horned headpiece,1.0,1,0.8746857643127441,TP
Scenes 061-080__265M-2-_20230815215612783.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TVA Uniform,0.0,0,0.0,TN
